request_id	goal_id	query_id	variant_id	service	operation	normalized_query	parameters	requested_at_utc	page_cursor	response_status	result_count	response_checksum	client_version	cache_status	attempt	retry_events	rate_limit_events	policy_url	policy_checked_date	cache_path	terminal_state
REQ-G02-0011	G02	QRY-003	QRY-003-ALL	arXiv	legacy_api_query_metadata_invalidated_overconstrained	"(all:""PageRank power iteration"" OR all:""rank propagation"") AND (all:""reverse CSR pull layout"" OR all:""CSC pull layout"" OR all:""destination-range pull blocks"" OR all:""destination-major blocks"" OR all:""rank ping-pong vectors"" OR all:""double-buffered rank state"") AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""generic centrality survey"" AND NOT all:""GNN training"" AND NOT all:""language-only speedup"""	max_results=15&search_query=%28all%3A%22PageRank%20power%20iteration%22%20OR%20all%3A%22rank%20propagation%22%29%20AND%20%28all%3A%22reverse%20CSR%20pull%20layout%22%20OR%20all%3A%22CSC%20pull%20layout%22%20OR%20all%3A%22destination-range%20pull%20blocks%22%20OR%20all%3A%22destination-major%20blocks%22%20OR%20all%3A%22rank%20ping-pong%20vectors%22%20OR%20all%3A%22double-buffered%20rank%20state%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22generic%20centrality%20survey%22%20AND%20NOT%20all%3A%22GNN%20training%22%20AND%20NOT%20all%3A%22language-only%20speedup%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:38:33Z	0	200	0	6432fd6ca880205ff7877b166998dc540e2def61e2508afb5dea8f6b8630d44b	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-003-ALL.overconstrained.xml	FAILED
REQ-G02-0012	G02	QRY-003	QRY-003-PRE2001	arXiv	legacy_api_query_metadata_invalidated_overconstrained	"(all:""PageRank power iteration"" OR all:""rank propagation"") AND (all:""reverse CSR pull layout"" OR all:""CSC pull layout"" OR all:""destination-range pull blocks"" OR all:""destination-major blocks"" OR all:""rank ping-pong vectors"" OR all:""double-buffered rank state"") AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""generic centrality survey"" AND NOT all:""GNN training"" AND NOT all:""language-only speedup"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3A%22PageRank%20power%20iteration%22%20OR%20all%3A%22rank%20propagation%22%29%20AND%20%28all%3A%22reverse%20CSR%20pull%20layout%22%20OR%20all%3A%22CSC%20pull%20layout%22%20OR%20all%3A%22destination-range%20pull%20blocks%22%20OR%20all%3A%22destination-major%20blocks%22%20OR%20all%3A%22rank%20ping-pong%20vectors%22%20OR%20all%3A%22double-buffered%20rank%20state%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22generic%20centrality%20survey%22%20AND%20NOT%20all%3A%22GNN%20training%22%20AND%20NOT%20all%3A%22language-only%20speedup%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:38:37Z	0	200	0	743a733697c04dc66e78712f0f827258d86ee0077d422408fe8ee98d2a240d81	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-003-PRE2001.overconstrained.xml	FAILED
REQ-G02-0013	G02	QRY-003	QRY-003-2001_2010	arXiv	legacy_api_query_metadata_invalidated_overconstrained	"(all:""PageRank power iteration"" OR all:""rank propagation"") AND (all:""reverse CSR pull layout"" OR all:""CSC pull layout"" OR all:""destination-range pull blocks"" OR all:""destination-major blocks"" OR all:""rank ping-pong vectors"" OR all:""double-buffered rank state"") AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""generic centrality survey"" AND NOT all:""GNN training"" AND NOT all:""language-only speedup"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3A%22PageRank%20power%20iteration%22%20OR%20all%3A%22rank%20propagation%22%29%20AND%20%28all%3A%22reverse%20CSR%20pull%20layout%22%20OR%20all%3A%22CSC%20pull%20layout%22%20OR%20all%3A%22destination-range%20pull%20blocks%22%20OR%20all%3A%22destination-major%20blocks%22%20OR%20all%3A%22rank%20ping-pong%20vectors%22%20OR%20all%3A%22double-buffered%20rank%20state%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22generic%20centrality%20survey%22%20AND%20NOT%20all%3A%22GNN%20training%22%20AND%20NOT%20all%3A%22language-only%20speedup%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:38:41Z	0	200	0	04406d1bbab8b8850c0be89d2ac57fe6047c66a5e34cb410d8ceaedb6d3fb4a8	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-003-2001_2010.overconstrained.xml	FAILED
REQ-G02-0014	G02	QRY-003	QRY-003-2011_2020	arXiv	legacy_api_query_metadata_invalidated_overconstrained	"(all:""PageRank power iteration"" OR all:""rank propagation"") AND (all:""reverse CSR pull layout"" OR all:""CSC pull layout"" OR all:""destination-range pull blocks"" OR all:""destination-major blocks"" OR all:""rank ping-pong vectors"" OR all:""double-buffered rank state"") AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""generic centrality survey"" AND NOT all:""GNN training"" AND NOT all:""language-only speedup"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3A%22PageRank%20power%20iteration%22%20OR%20all%3A%22rank%20propagation%22%29%20AND%20%28all%3A%22reverse%20CSR%20pull%20layout%22%20OR%20all%3A%22CSC%20pull%20layout%22%20OR%20all%3A%22destination-range%20pull%20blocks%22%20OR%20all%3A%22destination-major%20blocks%22%20OR%20all%3A%22rank%20ping-pong%20vectors%22%20OR%20all%3A%22double-buffered%20rank%20state%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22generic%20centrality%20survey%22%20AND%20NOT%20all%3A%22GNN%20training%22%20AND%20NOT%20all%3A%22language-only%20speedup%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:38:45Z	0	200	0	157f0f9698e2dbff3300e487d96c2410321ec0974ea0e5321b2366349f623140	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-003-2011_2020.overconstrained.xml	FAILED
REQ-G02-0015	G02	QRY-003	QRY-003-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_overconstrained	"(all:""PageRank power iteration"" OR all:""rank propagation"") AND (all:""reverse CSR pull layout"" OR all:""CSC pull layout"" OR all:""destination-range pull blocks"" OR all:""destination-major blocks"" OR all:""rank ping-pong vectors"" OR all:""double-buffered rank state"") AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND NOT all:""generic centrality survey"" AND NOT all:""GNN training"" AND NOT all:""language-only speedup"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3A%22PageRank%20power%20iteration%22%20OR%20all%3A%22rank%20propagation%22%29%20AND%20%28all%3A%22reverse%20CSR%20pull%20layout%22%20OR%20all%3A%22CSC%20pull%20layout%22%20OR%20all%3A%22destination-range%20pull%20blocks%22%20OR%20all%3A%22destination-major%20blocks%22%20OR%20all%3A%22rank%20ping-pong%20vectors%22%20OR%20all%3A%22double-buffered%20rank%20state%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20NOT%20all%3A%22generic%20centrality%20survey%22%20AND%20NOT%20all%3A%22GNN%20training%22%20AND%20NOT%20all%3A%22language-only%20speedup%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:38:49Z	0	200	0	c85aacfaf8f4173f9478bedeea42c3c91730d434661277a37cd254428bfd834a	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-003-2021_CURRENT.overconstrained.xml	FAILED
REQ-G02-0016	G02	QRY-004	QRY-004-ALL	arXiv	legacy_api_query_metadata_invalidated_overconstrained	"(all:""PageRank power iteration"" OR all:""rank propagation"") AND (all:""rank ping-pong vectors"" OR all:""double-buffered rank state"" OR all:""two-dimensional pull tiles"" OR all:""source-destination tiles"" OR all:""external-memory graph processing"" OR all:""out-of-core graph processing"" OR all:""fixed buffer pool"" OR all:""preallocated I/O buffers"") AND (cat:cs.DS OR cat:cs.DC OR cat:cs.PF) AND NOT all:""distributed-only system"" AND NOT all:""GPU-only fit"" AND NOT all:""top-K without state model"""	max_results=15&search_query=%28all%3A%22PageRank%20power%20iteration%22%20OR%20all%3A%22rank%20propagation%22%29%20AND%20%28all%3A%22rank%20ping-pong%20vectors%22%20OR%20all%3A%22double-buffered%20rank%20state%22%20OR%20all%3A%22two-dimensional%20pull%20tiles%22%20OR%20all%3A%22source-destination%20tiles%22%20OR%20all%3A%22external-memory%20graph%20processing%22%20OR%20all%3A%22out-of-core%20graph%20processing%22%20OR%20all%3A%22fixed%20buffer%20pool%22%20OR%20all%3A%22preallocated%20I%2FO%20buffers%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22distributed-only%20system%22%20AND%20NOT%20all%3A%22GPU-only%20fit%22%20AND%20NOT%20all%3A%22top-K%20without%20state%20model%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:38:53Z	0	200	0	b33c69dcf9aad271a6555ccba9db1a8748c4519362bb1f534c74445295e5e303	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-004-ALL.overconstrained.xml	FAILED
REQ-G02-0017	G02	QRY-001	QRY-001-ALL	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:""algorithm-shaped"" OR all:storage OR all:""algorithm-native"" OR all:layout OR all:""workload-specific"" OR all:immutable OR all:canonical OR all:generation OR all:snapshot OR all:epoch OR all:physical OR all:view OR all:portfolio OR all:compiled OR all:plan OR all:""read-shaped"" OR all:surface) AND (cat:cs.DS OR cat:cs.DB OR cat:cs.PF) AND NOT all:""generic graph database"" AND NOT all:""survey only"" AND NOT all:""programming-language comparison"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3A%22algorithm-shaped%22%20OR%20all%3Astorage%20OR%20all%3A%22algorithm-native%22%20OR%20all%3Alayout%20OR%20all%3A%22workload-specific%22%20OR%20all%3Aimmutable%20OR%20all%3Acanonical%20OR%20all%3Ageneration%20OR%20all%3Asnapshot%20OR%20all%3Aepoch%20OR%20all%3Aphysical%20OR%20all%3Aview%20OR%20all%3Aportfolio%20OR%20all%3Acompiled%20OR%20all%3Aplan%20OR%20all%3A%22read-shaped%22%20OR%20all%3Asurface%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22generic%20graph%20database%22%20AND%20NOT%20all%3A%22survey%20only%22%20AND%20NOT%20all%3A%22programming-language%20comparison%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:41:42Z	0	200	15	3fead393f277609756249a65b55d47fcf675e0f642212c349ea30b1922d26a41	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-001-ALL.xml	COMPLETE
REQ-G02-0018	G02	QRY-001	QRY-001-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:PageRank) AND (all:""algorithm-shaped"" OR all:storage OR all:""algorithm-native"" OR all:layout OR all:""workload-specific"" OR all:immutable OR all:canonical OR all:generation OR all:snapshot OR all:epoch OR all:physical OR all:view OR all:portfolio OR all:compiled OR all:plan OR all:""read-shaped"" OR all:surface) AND (cat:cs.DS OR cat:cs.DB OR cat:cs.PF) AND NOT all:""generic graph database"" AND NOT all:""survey only"" AND NOT all:""programming-language comparison"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3A%22algorithm-shaped%22%20OR%20all%3Astorage%20OR%20all%3A%22algorithm-native%22%20OR%20all%3Alayout%20OR%20all%3A%22workload-specific%22%20OR%20all%3Aimmutable%20OR%20all%3Acanonical%20OR%20all%3Ageneration%20OR%20all%3Asnapshot%20OR%20all%3Aepoch%20OR%20all%3Aphysical%20OR%20all%3Aview%20OR%20all%3Aportfolio%20OR%20all%3Acompiled%20OR%20all%3Aplan%20OR%20all%3A%22read-shaped%22%20OR%20all%3Asurface%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22generic%20graph%20database%22%20AND%20NOT%20all%3A%22survey%20only%22%20AND%20NOT%20all%3A%22programming-language%20comparison%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:41:47Z	0	200	15	036c85a36e71525c676919f2684d9318b8a5b4e59fb16f930f1b0b26145fd258	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-001-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0019	G02	QRY-001	QRY-001-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:PageRank) AND (all:""algorithm-shaped"" OR all:storage OR all:""algorithm-native"" OR all:layout OR all:""workload-specific"" OR all:immutable OR all:canonical OR all:generation OR all:snapshot OR all:epoch OR all:physical OR all:view OR all:portfolio OR all:compiled OR all:plan OR all:""read-shaped"" OR all:surface) AND (cat:cs.DS OR cat:cs.DB OR cat:cs.PF) AND NOT all:""generic graph database"" AND NOT all:""survey only"" AND NOT all:""programming-language comparison"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3A%22algorithm-shaped%22%20OR%20all%3Astorage%20OR%20all%3A%22algorithm-native%22%20OR%20all%3Alayout%20OR%20all%3A%22workload-specific%22%20OR%20all%3Aimmutable%20OR%20all%3Acanonical%20OR%20all%3Ageneration%20OR%20all%3Asnapshot%20OR%20all%3Aepoch%20OR%20all%3Aphysical%20OR%20all%3Aview%20OR%20all%3Aportfolio%20OR%20all%3Acompiled%20OR%20all%3Aplan%20OR%20all%3A%22read-shaped%22%20OR%20all%3Asurface%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22generic%20graph%20database%22%20AND%20NOT%20all%3A%22survey%20only%22%20AND%20NOT%20all%3A%22programming-language%20comparison%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:41:51Z	0	200	15	7ddbc94d9140d3bd40f0faa120068450d43ae14cf74792b7cda40dce799050c8	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-001-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0020	G02	QRY-001	QRY-001-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:PageRank) AND (all:""algorithm-shaped"" OR all:storage OR all:""algorithm-native"" OR all:layout OR all:""workload-specific"" OR all:immutable OR all:canonical OR all:generation OR all:snapshot OR all:epoch OR all:physical OR all:view OR all:portfolio OR all:compiled OR all:plan OR all:""read-shaped"" OR all:surface) AND (cat:cs.DS OR cat:cs.DB OR cat:cs.PF) AND NOT all:""generic graph database"" AND NOT all:""survey only"" AND NOT all:""programming-language comparison"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3A%22algorithm-shaped%22%20OR%20all%3Astorage%20OR%20all%3A%22algorithm-native%22%20OR%20all%3Alayout%20OR%20all%3A%22workload-specific%22%20OR%20all%3Aimmutable%20OR%20all%3Acanonical%20OR%20all%3Ageneration%20OR%20all%3Asnapshot%20OR%20all%3Aepoch%20OR%20all%3Aphysical%20OR%20all%3Aview%20OR%20all%3Aportfolio%20OR%20all%3Acompiled%20OR%20all%3Aplan%20OR%20all%3A%22read-shaped%22%20OR%20all%3Asurface%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22generic%20graph%20database%22%20AND%20NOT%20all%3A%22survey%20only%22%20AND%20NOT%20all%3A%22programming-language%20comparison%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:41:56Z	0	200	15	bd72f78544f534e337d33e9b4d14a16e217d70805ce38a4806bde549e6669714	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-001-2011_2020.datefilter-invalid.xml	FAILED
REQ-G02-0021	G02	QRY-001	QRY-001-2021_CURRENT	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:PageRank) AND (all:""algorithm-shaped"" OR all:storage OR all:""algorithm-native"" OR all:layout OR all:""workload-specific"" OR all:immutable OR all:canonical OR all:generation OR all:snapshot OR all:epoch OR all:physical OR all:view OR all:portfolio OR all:compiled OR all:plan OR all:""read-shaped"" OR all:surface) AND (cat:cs.DS OR cat:cs.DB OR cat:cs.PF) AND NOT all:""generic graph database"" AND NOT all:""survey only"" AND NOT all:""programming-language comparison"" AND submittedDate:[202101010000 TO 202608112359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3A%22algorithm-shaped%22%20OR%20all%3Astorage%20OR%20all%3A%22algorithm-native%22%20OR%20all%3Alayout%20OR%20all%3A%22workload-specific%22%20OR%20all%3Aimmutable%20OR%20all%3Acanonical%20OR%20all%3Ageneration%20OR%20all%3Asnapshot%20OR%20all%3Aepoch%20OR%20all%3Aphysical%20OR%20all%3Aview%20OR%20all%3Aportfolio%20OR%20all%3Acompiled%20OR%20all%3Aplan%20OR%20all%3A%22read-shaped%22%20OR%20all%3Asurface%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.PF%29%20AND%20NOT%20all%3A%22generic%20graph%20database%22%20AND%20NOT%20all%3A%22survey%20only%22%20AND%20NOT%20all%3A%22programming-language%20comparison%22%20AND%20submittedDate%3A%5B202101010000%20TO%20202608112359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:42:01Z	0	200	15	8a31ee51a4f308122b58955224ad957373fbac9c70e1fa183167b9ca31f094a2	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-001-2021_CURRENT.datefilter-invalid.xml	FAILED
REQ-G02-0022	G02	QRY-002	QRY-002-ALL	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:view OR all:promotion OR all:lifecycle OR all:""ephemeral-to-persisted"" OR all:substrate OR all:topology OR all:specialized OR all:""query-shape"" OR all:optimization OR all:unit OR all:workload OR all:signature OR all:""physical-plan"" OR all:key OR all:preparation OR all:amortization OR all:""build-versus-query"" OR all:tradeoff OR all:""break-even"" OR all:reuse) AND (cat:cs.DB OR cat:cs.DS) AND NOT all:""universal graph format"" AND NOT all:""free preprocessing"" AND NOT all:""opinion only"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Aview%20OR%20all%3Apromotion%20OR%20all%3Alifecycle%20OR%20all%3A%22ephemeral-to-persisted%22%20OR%20all%3Asubstrate%20OR%20all%3Atopology%20OR%20all%3Aspecialized%20OR%20all%3A%22query-shape%22%20OR%20all%3Aoptimization%20OR%20all%3Aunit%20OR%20all%3Aworkload%20OR%20all%3Asignature%20OR%20all%3A%22physical-plan%22%20OR%20all%3Akey%20OR%20all%3Apreparation%20OR%20all%3Aamortization%20OR%20all%3A%22build-versus-query%22%20OR%20all%3Atradeoff%20OR%20all%3A%22break-even%22%20OR%20all%3Areuse%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22universal%20graph%20format%22%20AND%20NOT%20all%3A%22free%20preprocessing%22%20AND%20NOT%20all%3A%22opinion%20only%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:42:06Z	0	200	15	a6f5d4736331edd9d945b0465028e50a881890ced917eeabae7306f06583b658	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-002-ALL.xml	COMPLETE
REQ-G02-0023	G02	QRY-002	QRY-002-PRE2001	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:PageRank) AND (all:view OR all:promotion OR all:lifecycle OR all:""ephemeral-to-persisted"" OR all:substrate OR all:topology OR all:specialized OR all:""query-shape"" OR all:optimization OR all:unit OR all:workload OR all:signature OR all:""physical-plan"" OR all:key OR all:preparation OR all:amortization OR all:""build-versus-query"" OR all:tradeoff OR all:""break-even"" OR all:reuse) AND (cat:cs.DB OR cat:cs.DS) AND NOT all:""universal graph format"" AND NOT all:""free preprocessing"" AND NOT all:""opinion only"" AND submittedDate:[197001010000 TO 200012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Aview%20OR%20all%3Apromotion%20OR%20all%3Alifecycle%20OR%20all%3A%22ephemeral-to-persisted%22%20OR%20all%3Asubstrate%20OR%20all%3Atopology%20OR%20all%3Aspecialized%20OR%20all%3A%22query-shape%22%20OR%20all%3Aoptimization%20OR%20all%3Aunit%20OR%20all%3Aworkload%20OR%20all%3Asignature%20OR%20all%3A%22physical-plan%22%20OR%20all%3Akey%20OR%20all%3Apreparation%20OR%20all%3Aamortization%20OR%20all%3A%22build-versus-query%22%20OR%20all%3Atradeoff%20OR%20all%3A%22break-even%22%20OR%20all%3Areuse%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22universal%20graph%20format%22%20AND%20NOT%20all%3A%22free%20preprocessing%22%20AND%20NOT%20all%3A%22opinion%20only%22%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:42:11Z	0	200	15	eda74bd2ee107ffdde03cc236963be4d262e008129eb1c592e317d0a61d29a1e	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-002-PRE2001.datefilter-invalid.xml	FAILED
REQ-G02-0024	G02	QRY-002	QRY-002-2001_2010	arXiv	legacy_api_query_metadata_invalidated_date_filter_refetch	"(all:PageRank) AND (all:view OR all:promotion OR all:lifecycle OR all:""ephemeral-to-persisted"" OR all:substrate OR all:topology OR all:specialized OR all:""query-shape"" OR all:optimization OR all:unit OR all:workload OR all:signature OR all:""physical-plan"" OR all:key OR all:preparation OR all:amortization OR all:""build-versus-query"" OR all:tradeoff OR all:""break-even"" OR all:reuse) AND (cat:cs.DB OR cat:cs.DS) AND NOT all:""universal graph format"" AND NOT all:""free preprocessing"" AND NOT all:""opinion only"" AND submittedDate:[200101010000 TO 201012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Aview%20OR%20all%3Apromotion%20OR%20all%3Alifecycle%20OR%20all%3A%22ephemeral-to-persisted%22%20OR%20all%3Asubstrate%20OR%20all%3Atopology%20OR%20all%3Aspecialized%20OR%20all%3A%22query-shape%22%20OR%20all%3Aoptimization%20OR%20all%3Aunit%20OR%20all%3Aworkload%20OR%20all%3Asignature%20OR%20all%3A%22physical-plan%22%20OR%20all%3Akey%20OR%20all%3Apreparation%20OR%20all%3Aamortization%20OR%20all%3A%22build-versus-query%22%20OR%20all%3Atradeoff%20OR%20all%3A%22break-even%22%20OR%20all%3Areuse%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22universal%20graph%20format%22%20AND%20NOT%20all%3A%22free%20preprocessing%22%20AND%20NOT%20all%3A%22opinion%20only%22%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:42:16Z	0	200	15	d205b1b8b060491edeb63d6daf1d450588bca12bdb96ceaf4b5ee1c3e51dc33b	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-002-2001_2010.datefilter-invalid.xml	FAILED
REQ-G02-0025	G02	QRY-002	QRY-002-2011_2020	arXiv	legacy_api_query_metadata_invalidated_date_filter_not_retried_request_cap	"(all:PageRank) AND (all:view OR all:promotion OR all:lifecycle OR all:""ephemeral-to-persisted"" OR all:substrate OR all:topology OR all:specialized OR all:""query-shape"" OR all:optimization OR all:unit OR all:workload OR all:signature OR all:""physical-plan"" OR all:key OR all:preparation OR all:amortization OR all:""build-versus-query"" OR all:tradeoff OR all:""break-even"" OR all:reuse) AND (cat:cs.DB OR cat:cs.DS) AND NOT all:""universal graph format"" AND NOT all:""free preprocessing"" AND NOT all:""opinion only"" AND submittedDate:[201101010000 TO 202012312359]"	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Aview%20OR%20all%3Apromotion%20OR%20all%3Alifecycle%20OR%20all%3A%22ephemeral-to-persisted%22%20OR%20all%3Asubstrate%20OR%20all%3Atopology%20OR%20all%3Aspecialized%20OR%20all%3A%22query-shape%22%20OR%20all%3Aoptimization%20OR%20all%3Aunit%20OR%20all%3Aworkload%20OR%20all%3Asignature%20OR%20all%3A%22physical-plan%22%20OR%20all%3Akey%20OR%20all%3Apreparation%20OR%20all%3Aamortization%20OR%20all%3A%22build-versus-query%22%20OR%20all%3Atradeoff%20OR%20all%3A%22break-even%22%20OR%20all%3Areuse%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.DS%29%20AND%20NOT%20all%3A%22universal%20graph%20format%22%20AND%20NOT%20all%3A%22free%20preprocessing%22%20AND%20NOT%20all%3A%22opinion%20only%22%20AND%20submittedDate%3A%5B201101010000%20TO%20202012312359%5D&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:42:21Z	0	200	15	67369f49e1677d3d0b9f4d507aed6421f8e20120e09ba0e4b6ddeac6af1aad2f	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-002-2011_2020.datefilter-invalid.xml	FAILED
