stop_id	candidate_identity	seed_paper_id	parent_paper_id	depth	direction	decision_score	score_breakdown	architecture_question_ids	provider_name	provider_id	reason
STOP-G03-0f8523580f097be8	PAPER-HASH-d4f8c95797d6455a	PAPER-2507.12925	PAPER-2507.12925	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008	SemanticScholar	S2:c78055d2a8b6cc1e1087dc60a5f60adc2732ca94	PER_SEED_DIRECTION_QUOTA
STOP-G03-8b136c91315bb4d1	PAPER-HASH-efa04f63d199831d	PAPER-2507.12925	PAPER-2507.12925	1	BACKWARD	50	ALG=0;MECH=25;ROLE=15;AGE=10;FALS=0	AQ-001|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-010	SemanticScholar	S2:862e72eb6990924b0db6e08489d066921b5824a2	PER_SEED_DIRECTION_QUOTA
STOP-G03-5113ec645e0d4f2b	PAPER-HASH-9b43309b046b4742	PAPER-2507.12925	PAPER-HASH-9b43309b046b4742	2	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-010	SemanticScholar	S2:90e51a58e43b2f1216e03239daa8c25c28c7c6ec	REQUEST_RETRY_RESERVE
STOP-G03-990ed77b738981b1	PAPER-1601.06919	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:1380770ef5a4f479c4920e6678858883dc027f14	NO_DECISION_IMPACT
STOP-G03-1cc0ebc04b725a5e	PAPER-HASH-12874004d4d8b13d	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:a9f9a3b510abe2a544a6cfc46e896f6458a7a7da	NO_DECISION_IMPACT
STOP-G03-0d5163efdab7ced4	PAPER-HASH-603fa56819f90691	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=0;FALS=0	NONE	SemanticScholar	S2:055229d2da8fe9fc3f2680ebff99b1add64c31d8	NO_DECISION_IMPACT
STOP-G03-536c7cf632901e60	PAPER-HASH-82cb2be106a04bde	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:d055d46a301d61bba30a1dcbe4ca4117052a08c1	NO_DECISION_IMPACT
STOP-G03-39c4d3e69c9c2410	PAPER-HASH-af29fd7e918120b7	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:99588b940ec49dfb3539fd7a438b56f06e2eae7e	NO_DECISION_IMPACT
STOP-G03-347f83b86836506b	PAPER-HASH-c22cce19dc0ba750	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:3f8146a1299cdeae54ca9a51e5274fafdb5bea41	NO_DECISION_IMPACT
STOP-G03-ad348ff68768459b	PAPER-HASH-d3e5fbcf5cdb3ac4	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:95a23aaee1687f847a34998dd6f3775d96712722	NO_DECISION_IMPACT
STOP-G03-158478978feaa416	PAPER-HASH-e2cecd8754aa8797	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=0;FALS=0	NONE	SemanticScholar	S2:1cefc16d33c2edae687ebe38aef12fd2770ee8c2	NO_DECISION_IMPACT
STOP-G03-53786116f61ec838	PAPER-HASH-f9f30ddf1045ca3f	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=0;FALS=0	NONE	SemanticScholar	S2:98d79fc4a8554bb7af1539478236de7bff52349a	NO_DECISION_IMPACT
STOP-G03-3bb84b430e60bc1e	PAPER-LEGACY-06045e7c8a81522a	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:29752f2f4a40df45a6eb61afb7c347f1799b1f45	NO_DECISION_IMPACT
STOP-G03-8d24e96bce713620	PAPER-1006.4990	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-003|AQ-010|AQ-011	SemanticScholar	S2:4187caa4d0d329f47e18377a6cd31ef3f580cfcc	PER_SEED_DIRECTION_QUOTA
STOP-G03-1439b7621e31f47b	PAPER-1202.3205	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-006|AQ-012	SemanticScholar	S2:773ad2f934fd1e466492e811366931cb5096bef5	PER_SEED_DIRECTION_QUOTA
STOP-G03-441f987ffaaf0128	PAPER-1306.1153	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-003|AQ-005|AQ-007|AQ-008|AQ-011|AQ-012	SemanticScholar	S2:3c2de693591a1dcbe841dd570f8e108dc9f084bf	PER_SEED_DIRECTION_QUOTA
STOP-G03-c8812972cae34ef9	PAPER-1408.0500	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:23c2282d751ed5ef1bb55abf81a6451159a866f1	PER_SEED_DIRECTION_QUOTA
STOP-G03-a5775b95ca5414b8	PAPER-1609.02907	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-004|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:36eff562f65125511b5dfab68ce7f7a943c27478	PER_SEED_DIRECTION_QUOTA
STOP-G03-f6166d8e455a0603	PAPER-1706.02216	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001	SemanticScholar	S2:6b7d6e6416343b2a122f8416e69059ce919026ef	PER_SEED_DIRECTION_QUOTA
STOP-G03-ff44ab2735e0e1a7	PAPER-1710.10903	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-010	SemanticScholar	S2:33998aff64ce51df8dee45989cdca4b6b1329ec4	PER_SEED_DIRECTION_QUOTA
STOP-G03-e0e2a5f3ce3a6a62	PAPER-1904.07162	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:5f2aedbc2e62bce64ff61bd8bb42b9fbae819476	PER_SEED_DIRECTION_QUOTA
STOP-G03-342dad41253b6dbe	PAPER-1908.10583	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-007|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:2870a4b1ba223d3913ec760b6b4579daf74281aa	PER_SEED_DIRECTION_QUOTA
STOP-G03-039a14c055fcc58f	PAPER-2103.14915	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-005|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:ab722a9ee7c45e2bfda50f9d87eb32d538501153	PER_SEED_DIRECTION_QUOTA
STOP-G03-493480415cea6288	PAPER-2212.10288	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:e5bd2e23a7417214170362819ed098c2d6cf984c	PER_SEED_DIRECTION_QUOTA
STOP-G03-e96074e891b95ba4	PAPER-HASH-00135e3784d68ba1	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:0ad8e89091eed09217e66adc98136126addc2619	PER_SEED_DIRECTION_QUOTA
STOP-G03-ce323120b07c1703	PAPER-HASH-03fc3c8ba1e94eae	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:5d137be96e0358fc8ee572234b718478a11c5bec	PER_SEED_DIRECTION_QUOTA
STOP-G03-51af5f92cc5c4527	PAPER-HASH-05712734dc8e7a4e	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-009	SemanticScholar	S2:d477f021387867930f008c65dab2e62be3be1a0e	PER_SEED_DIRECTION_QUOTA
STOP-G03-9d31f4c0dae72e37	PAPER-HASH-0767dc12eee90db8	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-008	SemanticScholar	S2:3125ada6e743f52bb00a47a8a21e8f5387e1b2d8	PER_SEED_DIRECTION_QUOTA
STOP-G03-7a2d689622bc2778	PAPER-HASH-07e45413636316ac	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:ccd688b7d659c1773d29c6c4d3c651e62f4f6c37	PER_SEED_DIRECTION_QUOTA
STOP-G03-b0df4b2e3b259759	PAPER-HASH-131ec07f973fb299	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009|AQ-010	SemanticScholar	S2:64b049d95eddc28c891a26b8f59588b5eb00f3a5	PER_SEED_DIRECTION_QUOTA
STOP-G03-7732a5c2241d5acd	PAPER-HASH-15cc336a1474a8a5	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-003|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:d6adbafb07c7a5590516404208fe8776f1363eb3	PER_SEED_DIRECTION_QUOTA
STOP-G03-09ab887ef5b1b295	PAPER-HASH-16e52fe8c069c8d6	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-006|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:4e28693070356f6ec08bd1246e61fd9e7aa5eac0	PER_SEED_DIRECTION_QUOTA
STOP-G03-84dfb4aa199a0e62	PAPER-HASH-1b2ebdd981139388	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:a208313307821cfc5cc4d3b466d7533be30546c3	PER_SEED_DIRECTION_QUOTA
STOP-G03-15dafc409ad53432	PAPER-HASH-1b491dd17220bf76	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:14ab3cba854158a669e45fa17eb483feef7bbe8e	PER_SEED_DIRECTION_QUOTA
STOP-G03-f54540bc17cda2c7	PAPER-HASH-2433e61e031707a5	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:e2a0d4591c657a93de26b184e0cba980fd5e1738	PER_SEED_DIRECTION_QUOTA
STOP-G03-c36847960f03ceae	PAPER-HASH-257a028736e0632f	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:7779c10dfa1f84953016b6292844815c5faf84f5	PER_SEED_DIRECTION_QUOTA
STOP-G03-b2ef52f7a01a6c54	PAPER-HASH-2c6d030e82b7a47c	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-004|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:047565a5b15fbebc78e0bc7d8ca823237dac9de2	PER_SEED_DIRECTION_QUOTA
STOP-G03-8c216aeb785cb86c	PAPER-HASH-381d9034ea7d81b3	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-003|AQ-010|AQ-011	SemanticScholar	S2:260077710ef86047c582bbe505feca36962ca406	PER_SEED_DIRECTION_QUOTA
STOP-G03-70757ae1604747fb	PAPER-HASH-3e89d9ff749ee46b	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-005|AQ-012	SemanticScholar	S2:4243a21400a29b1fd031bd13a2d4dbeaef3fc4a9	PER_SEED_DIRECTION_QUOTA
STOP-G03-13a7084abb009f18	PAPER-HASH-44240aa2d80cb8e8	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008	SemanticScholar	S2:UNAVAILABLE:44240aa2d80cb8e8	PER_SEED_DIRECTION_QUOTA
STOP-G03-a37af062e2634405	PAPER-HASH-45315924c7a1be91	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:a8a44f59d562a21c0c18632cd42cd43d90cb6db5	PER_SEED_DIRECTION_QUOTA
STOP-G03-24a958e720d9e200	PAPER-HASH-465fb8a0e6331524	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:1aed767b103863a43ec33ae5cbfeddc99fe1f374	PER_SEED_DIRECTION_QUOTA
STOP-G03-6d486f82893014f3	PAPER-HASH-478f73cc222aadbf	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-007|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:50e2627877a66f916556f6760ac63267b4c6a11e	PER_SEED_DIRECTION_QUOTA
STOP-G03-6c23d678307c5508	PAPER-HASH-4a5bb2a4dd303715	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-005	SemanticScholar	S2:b6dd86dfe33849c5d5084f53e77bf03f40281704	PER_SEED_DIRECTION_QUOTA
STOP-G03-55ad6b007417045f	PAPER-HASH-4b71f002ac8b67fb	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008|AQ-010|AQ-011	SemanticScholar	S2:7cf3b3861daa851e2d7f8c7a80ff43928345d55d	PER_SEED_DIRECTION_QUOTA
STOP-G03-704f7c56256b2e04	PAPER-HASH-57dc82057edaf802	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008|AQ-010|AQ-011	SemanticScholar	S2:5260729df0136607caf81dff33bd94ee7654bebb	PER_SEED_DIRECTION_QUOTA
STOP-G03-e4a8d5c7d871491a	PAPER-HASH-5fdda8fb6a69d7e4	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:d30f6f739c4ff73057675d6eca3554c98347dd66	PER_SEED_DIRECTION_QUOTA
STOP-G03-a8c7efd2f52eb22e	PAPER-HASH-64891a60a8feb123	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008|AQ-010|AQ-011	SemanticScholar	S2:2e4398bc3cab1d6f4e1ab82d8ee2f79c1326d72c	PER_SEED_DIRECTION_QUOTA
STOP-G03-fdcaa6e63f24ae1e	PAPER-HASH-7374d9a726902ea7	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-008|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:01c1f0e97ce5c74c714dc7aa43cb064f45cc3b04	PER_SEED_DIRECTION_QUOTA
STOP-G03-1aa6fd57e497e540	PAPER-HASH-749d77a51edf3d60	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-003|AQ-010	SemanticScholar	S2:b2b057987c398ecf332f50f42891161c99e14aa4	PER_SEED_DIRECTION_QUOTA
STOP-G03-3631a245c63f17ff	PAPER-HASH-7c204e30903815cd	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-006|AQ-008	SemanticScholar	S2:3d985a05e4a49be71d497e7a2ff3fcbeb74c4bc8	PER_SEED_DIRECTION_QUOTA
STOP-G03-897f6389b53103da	PAPER-HASH-7f6867283f1b34c3	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008|AQ-010|AQ-011	SemanticScholar	S2:fe086ff84f28f0c2ae007b61f1ab9b4b75e262f7	PER_SEED_DIRECTION_QUOTA
STOP-G03-4f85c08031766d51	PAPER-HASH-7fd894e493092958	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-005|AQ-006|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:60856bca6bd79a35ceb3d640f73212c2e4fe1fa9	PER_SEED_DIRECTION_QUOTA
STOP-G03-e99231b5d453f622	PAPER-HASH-89f15b0a18185f21	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:12ed48a79fbd8a945c32578e4f9244b0e1ec6d51	PER_SEED_DIRECTION_QUOTA
STOP-G03-2f2d0d46a52854b4	PAPER-HASH-8d8f99f699f5b1f0	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:b6d3df4881f8c211ac5a6449b1fd9bb26f93f76b	PER_SEED_DIRECTION_QUOTA
STOP-G03-e003c96142df47c4	PAPER-HASH-908019a8bea1015f	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:4cb16dace8dd09919883285739039d05d4c1707f	PER_SEED_DIRECTION_QUOTA
STOP-G03-39004ea904526f06	PAPER-HASH-90ea21629814f099	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:9c70813ec3deb3ce1b77492e36eaa1aa98c9fb5d	PER_SEED_DIRECTION_QUOTA
STOP-G03-65108269b60fa2e8	PAPER-HASH-92ce5cb27a043d7b	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-011	SemanticScholar	S2:f331195af1fb4c8b202ec34b55f67438da52713a	PER_SEED_DIRECTION_QUOTA
STOP-G03-04134ebdc42a0b84	PAPER-HASH-ab6f105e14a6be65	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:35930111242abde7fb3064244ec49caee60d7536	PER_SEED_DIRECTION_QUOTA
STOP-G03-29b6e1a03cb9e693	PAPER-HASH-b05110a93df505a4	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-003|AQ-004|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:96f927ca20b614b3387b1187258e9a6877dbee53	PER_SEED_DIRECTION_QUOTA
STOP-G03-01908d7713df6772	PAPER-HASH-b600d1222112ae7d	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-003|AQ-006|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:5355687e1dab8b770e7c79c8a626d8a4052eff43	PER_SEED_DIRECTION_QUOTA
STOP-G03-2af6c6358a29469f	PAPER-HASH-c3f1f6fcf2d2dda6	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-005|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:3b57c7bcece47f2a3198e6adec38f712f2914be5	PER_SEED_DIRECTION_QUOTA
STOP-G03-a9f159536492aa46	PAPER-HASH-c6385afecce87070	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:4bc31853ab9de45df2e03a0ea991f89d9449e42b	PER_SEED_DIRECTION_QUOTA
STOP-G03-0f04742034ce449e	PAPER-HASH-c7ffa89082fe54b2	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-003|AQ-006|AQ-007|AQ-009|AQ-010	SemanticScholar	S2:d61031326150ba23f90e6587c13d99188209250e	PER_SEED_DIRECTION_QUOTA
STOP-G03-ef754900a230df7c	PAPER-HASH-d06791734f465e6b	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:UNAVAILABLE:d06791734f465e6b	PER_SEED_DIRECTION_QUOTA
STOP-G03-1ddeac66514ad462	PAPER-HASH-d519c82d6349cdf5	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-006|AQ-008|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:1ebef4a2c67a1678add9eebe051b0cc5b6ef26a4	PER_SEED_DIRECTION_QUOTA
STOP-G03-e224f8c1b9fac124	PAPER-HASH-d63d06be88e6dd14	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:b481c322e39717537b6ca15e9406a5319ebfe01a	PER_SEED_DIRECTION_QUOTA
STOP-G03-c949c2aa66906510	PAPER-HASH-dee443c5f558476f	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-008	SemanticScholar	S2:56241bcabdcc8094ec7f6cc5a919fafd98e2c900	PER_SEED_DIRECTION_QUOTA
STOP-G03-d14245e625aed36e	PAPER-HASH-e5a2aad86fa3624b	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-006|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:8d3b26174a85561064b438081972edbd52ff1717	PER_SEED_DIRECTION_QUOTA
STOP-G03-20491d8c572b1483	PAPER-HASH-e603403e9c55b189	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:2658c24d2a2260b05a4b8dbb89f12b2b20d11906	PER_SEED_DIRECTION_QUOTA
STOP-G03-d97096fb394a3607	PAPER-HASH-eded41f646f63441	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-007|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:516fcfe0f79eef018395d9d046e5cce6de080d79	PER_SEED_DIRECTION_QUOTA
STOP-G03-4433661111ecc548	PAPER-HASH-f82f8ed6f9caaa3c	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-008|AQ-010|AQ-011	SemanticScholar	S2:2d867297dfe0d3ce2ed5b1d0f2dff88cac46ee94	PER_SEED_DIRECTION_QUOTA
STOP-G03-aaf4a88ecff4fecc	PAPER-HASH-fa7f5a0d1df7f7d2	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	40	ALG=0;MECH=25;ROLE=15;AGE=0;FALS=0	AQ-008|AQ-010|AQ-011	SemanticScholar	S2:f86e77307c9f3454beee6d2e7c6d3b5c9597883b	PER_SEED_DIRECTION_QUOTA
STOP-G03-3793bb5db841af03	PAPER-HASH-faac84d4db22bd4b	PAPER-2511.07886	PAPER-2511.07886	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:3231d62bec8e8cc1d837e85893889855767c3b13	PER_SEED_DIRECTION_QUOTA
