entry_kind	name	family	mode	estimate_variant	config_inputs	result_columns	source_file	source_line	support_status	architecture_needs	memory_needs	test_oracle	prd_impact	deprecated_by
procedure	gds.allShortestPaths.dijkstra.write.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/dijkstra/AllShortestPathsDijkstraWriteProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.allShortestPaths.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/all/AllShortestPathsStreamProc.java	40	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.allShortestPaths.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/all/AllShortestPathsStreamProc.java	49	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.allShortestPaths.stream
procedure	gds.alpha.kSpanningTree.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/kspanningtree/KSpanningTreeWriteProc.java	49	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.kSpanningTree.write
procedure	gds.bellmanFord.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bellmanFord.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bellmanFord.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordStatsProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bellmanFord.stats.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordStatsProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bellmanFord.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordStreamProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bellmanFord.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordStreamProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bellmanFord.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordWriteProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bellmanFord.write.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/singlesource/bellmanford/BellmanFordWriteProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.spanningTree.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeMutateProc.java	60	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.mutate
procedure	gds.beta.spanningTree.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeMutateProc.java	76	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.mutate
procedure	gds.beta.spanningTree.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStatsProc.java	60	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.stats
procedure	gds.beta.spanningTree.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStatsProc.java	76	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.stats
procedure	gds.beta.spanningTree.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStreamProc.java	60	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.stream
procedure	gds.beta.spanningTree.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStreamProc.java	75	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.stream
procedure	gds.beta.spanningTree.write	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeWriteProc.java	76	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.write
procedure	gds.beta.spanningTree.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeWriteProc.java	61	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.spanningTree.write
procedure	gds.beta.steinerTree.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeMutateProc.java	61	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.steinerTree.mutate
procedure	gds.beta.steinerTree.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeStatsProc.java	61	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.steinerTree.stats
procedure	gds.beta.steinerTree.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeStreamProc.java	61	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.steinerTree.stream
procedure	gds.beta.steinerTree.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeWriteProc.java	63	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.steinerTree.write
procedure	gds.bfs.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/BfsMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bfs.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/BfsMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bfs.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/BfsStatsProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bfs.stats.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/BfsStatsProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bfs.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/BfsStreamProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.bfs.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/BfsStreamProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.dag.longestPath.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/dag/longestPath/DagLongestPathStreamProc.java	39	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.dag.topologicalSort.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/dag/topologicalsort/TopologicalSortStreamProc.java	39	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.dfs.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/DfsMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.dfs.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/DfsMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.dfs.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/DfsStreamProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.dfs.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/traverse/DfsStreamProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.kSpanningTree.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/kspanningtree/KSpanningTreeWriteProc.java	40	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.prizeSteinerTree.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/prizesteiner/PrizeCollectingSteinerTreeStreamProc.java	40	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.prizeSteinerTree.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/prizesteiner/PrizeCollectingSteinerTreeStreamProc.java	49	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.randomWalk.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/randomwalk/RandomWalkMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.randomWalk.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/randomwalk/RandomWalkMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.randomWalk.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/randomwalk/RandomWalkStatsProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.randomWalk.stats.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/randomwalk/RandomWalkStatsProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.randomWalk.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/randomwalk/RandomWalkStreamProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.randomWalk.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/randomwalk/RandomWalkStreamProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.astar.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathAStarMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.astar.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathAStarMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.astar.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathAStarStreamProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.astar.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathAStarStreamProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.astar.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathAStarWriteProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.astar.write.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathAStarWriteProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.dijkstra.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathDijkstraMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.dijkstra.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathDijkstraMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.dijkstra.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathDijkstraStreamProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.dijkstra.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathDijkstraStreamProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.dijkstra.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathDijkstraWriteProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.dijkstra.write.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathDijkstraWriteProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.yens.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathYensMutateProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.yens.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathYensMutateProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.yens.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathYensStreamProc.java	41	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.yens.stream.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathYensStreamProc.java	50	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.yens.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathYensWriteProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.shortestPath.yens.write.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/sourcetarget/ShortestPathYensWriteProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeMutateProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeMutateProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStatsProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStatsProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStreamProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.stream	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeStreamProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.write	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeWriteProc.java	52	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.spanningTree.write	path-finding	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/spanningtree/SpanningTreeWriteProc.java	43	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.steinerTree.mutate	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeMutateProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.steinerTree.mutate.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeMutateProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.steinerTree.stats	path-finding	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeStatsProc.java	42	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.steinerTree.stats.estimate	path-finding	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/path-finding/src/main/java/org/neo4j/gds/paths/steiner/SteinerTreeStatsProc.java	51	NeedsArchitectureSpike	topology plus optional weight sidecars plus frontier state	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
