canonical_hint	raw_name	path	line_start	line_end	context_kind	evidence_id
ordered-search-merge	sorted runs	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	7	7	algorithm_family	A09-O0679
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	11	11	storage_algorithm	A09-O0680
lsm-compaction	SSTable	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	12	12	storage_algorithm	A09-O0681
lsm-compaction	Compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	14	14	storage_algorithm	A09-O0682
triangle-counting	triangle	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	16	16	algorithm	A09-O0683
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	16	16	storage_algorithm	A09-O0684
lsm-compaction	SSTable	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	31	31	storage_algorithm	A09-O0685
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	31	31	algorithm_family	A09-O0686
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	34	34	algorithm_family	A09-O0687
lsm-compaction	SSTable	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	37	37	storage_algorithm	A09-O0688
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	37	37	storage_algorithm	A09-O0689
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	39	39	storage_algorithm	A09-O0690
ordered-search-merge	sorted runs	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	41	41	algorithm_family	A09-O0691
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	46	46	storage_algorithm	A09-O0692
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	48	48	algorithm_family	A09-O0693
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	54	54	algorithm_family	A09-O0694
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	55	55	algorithm_family	A09-O0695
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	56	56	algorithm_family	A09-O0696
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	64	64	storage_algorithm	A09-O0697
lsm-compaction	Compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	66	66	storage_algorithm	A09-O0698
ordered-search-merge	sorted runs	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	66	66	algorithm_family	A09-O0699
lsm-compaction	Compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	83	83	storage_algorithm	A09-O0700
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	88	88	storage_algorithm	A09-O0701
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	90	90	storage_algorithm	A09-O0702
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	92	92	storage_algorithm	A09-O0703
ordered-search-merge	merge-sort	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	96	96	algorithm_family	A09-O0704
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	103	103	storage_algorithm	A09-O0705
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	106	106	storage_algorithm	A09-O0706
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	116	116	storage_algorithm	A09-O0707
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	121	121	storage_algorithm	A09-O0708
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	131	131	algorithm_family	A09-O0709
ordered-search-merge	binary search	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	131	131	algorithm_family	A09-O0710
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	133	133	storage_algorithm	A09-O0711
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	144	144	storage_algorithm	A09-O0712
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	146	146	storage_algorithm	A09-O0713
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	150	150	storage_algorithm	A09-O0714
triangle-counting	triangle	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	153	153	algorithm	A09-O0715
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	155	155	storage_algorithm	A09-O0716
lsm-compaction	TieredMergePolicy	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	159	159	storage_algorithm	A09-O0717
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	160	160	storage_algorithm	A09-O0718
posting-compression	posting	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	160	160	storage_algorithm	A09-O0719
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	166	166	storage_algorithm	A09-O0720
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	167	167	storage_algorithm	A09-O0721
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	168	168	storage_algorithm	A09-O0722
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	169	169	storage_algorithm	A09-O0723
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	170	170	storage_algorithm	A09-O0724
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	171	171	storage_algorithm	A09-O0725
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	172	172	storage_algorithm	A09-O0726
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	173	173	storage_algorithm	A09-O0727
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	174	174	storage_algorithm	A09-O0728
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	180	180	algorithm_family	A09-O0729
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	180	180	storage_algorithm	A09-O0730
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	183	183	storage_algorithm	A09-O0731
hook-shortcut	shortcut	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	184	184	algorithm	A09-O0732
bloom-filter	bloom	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	184	184	storage_algorithm	A09-O0733
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	1	1	storage_algorithm	A09-O0734
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	6	6	storage_algorithm	A09-O0735
ordered-search-merge	sorted runs	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	7	7	algorithm_family	A09-O0736
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	11	11	storage_algorithm	A09-O0737
lsm-compaction	Compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	13	13	storage_algorithm	A09-O0738
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	17	17	storage_algorithm	A09-O0739
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	18	18	storage_algorithm	A09-O0740
lsm-compaction	SSTable	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	20	20	storage_algorithm	A09-O0741
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	21	21	storage_algorithm	A09-O0742
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	21	21	algorithm_family	A09-O0743
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	22	22	storage_algorithm	A09-O0744
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	22	22	algorithm_family	A09-O0745
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	23	23	storage_algorithm	A09-O0746
ordered-search-merge	sorted run	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	23	23	algorithm_family	A09-O0747
triangle-counting	triangle	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	26	26	algorithm	A09-O0748
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	45	45	algorithm_family	A09-O0749
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	73	73	storage_algorithm	A09-O0750
ordered-search-merge	merge-sort	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	75	75	algorithm_family	A09-O0751
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	81	81	storage_algorithm	A09-O0752
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	83	83	storage_algorithm	A09-O0753
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	86	86	storage_algorithm	A09-O0754
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	97	97	storage_algorithm	A09-O0755
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	104	104	storage_algorithm	A09-O0756
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	105	105	storage_algorithm	A09-O0757
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	107	107	storage_algorithm	A09-O0758
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	109	109	storage_algorithm	A09-O0759
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	117	117	storage_algorithm	A09-O0760
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	120	120	storage_algorithm	A09-O0761
bloom-filter	bloom	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	126	126	storage_algorithm	A09-O0762
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	139	139	algorithm_family	A09-O0763
posting-compression	posting	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	148	148	storage_algorithm	A09-O0764
lsm-compaction	TieredMergePolicy	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	149	149	storage_algorithm	A09-O0765
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	150	150	storage_algorithm	A09-O0766
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	157	157	storage_algorithm	A09-O0767
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	158	158	storage_algorithm	A09-O0768
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	159	159	storage_algorithm	A09-O0769
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	160	160	storage_algorithm	A09-O0770
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	161	161	storage_algorithm	A09-O0771
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	162	162	storage_algorithm	A09-O0772
lsm-compaction	lsm	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	163	163	storage_algorithm	A09-O0773
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	164	164	storage_algorithm	A09-O0774
lsm-compaction	compaction	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	165	165	storage_algorithm	A09-O0775
lsm-compaction	LSM	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	171	171	storage_algorithm	A09-O0776
hook-shortcut	shortcut	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	173	173	algorithm	A09-O0777
wal-group-commit	WAL	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	173	173	storage_algorithm	A09-O0778
bloom-filter	bloom	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	173	173	storage_algorithm	A09-O0779
stub-conformance	testkit	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	12	12	verification_method	A09-O0780
bolt-protocol	Bolt	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	13	13	protocol	A09-O0781
packstream-encoding	packstream	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	18	18	protocol	A09-O0782
stub-conformance	TCK	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	26	26	verification_method	A09-O0783
packstream-encoding	PackStream	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	28	28	protocol	A09-O0784
stub-conformance	stub script	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	30	30	verification_method	A09-O0785
stub-conformance	boltstub	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	31	31	verification_method	A09-O0786
stub-conformance	boltstub	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	42	42	verification_method	A09-O0787
stub-conformance	TCK	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	45	45	verification_method	A09-O0788
bolt-protocol	bolt	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	50	50	protocol	A09-O0789
stub-conformance	testkit	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	62	62	verification_method	A09-O0790
stub-conformance	stub script	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	63	63	verification_method	A09-O0791
bolt-protocol	Bolt	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	65	65	protocol	A09-O0792
bolt-protocol	Bolt	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	77	77	protocol	A09-O0793
stub-conformance	boltstub	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	78	78	verification_method	A09-O0794
stub-conformance	testkit	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	80	80	verification_method	A09-O0795
stub-conformance	TCK	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	83	83	verification_method	A09-O0796
packstream-encoding	PackStream	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	93	93	protocol	A09-O0797
bolt-protocol	Bolt	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	93	93	protocol	A09-O0798
bolt-protocol	Bolt	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	118	118	protocol	A09-O0799
packstream-encoding	packstream	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	149	149	protocol	A09-O0800
packstream-encoding	packstream	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	150	150	protocol	A09-O0801
stub-conformance	boltstub	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	152	152	verification_method	A09-O0802
stub-conformance	testkit	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	153	153	verification_method	A09-O0803
stub-conformance	testkit	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	154	154	verification_method	A09-O0804
packstream-encoding	packstream	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	158	158	protocol	A09-O0805
history-checking	Jepsen	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	169	169	verification_method	A09-O0806
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	1	1	algorithm	A09-O0807
pagerank	pagerank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	6	6	algorithm	A09-O0808
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	11	11	algorithm	A09-O0809
label-propagation	label propagation	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	28	28	algorithm	A09-O0810
centrality-family	centrality	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	28	28	algorithm_family	A09-O0811
eigenvector-family	Katz	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	28	28	algorithm_family	A09-O0812
eigenvector-family	HITS	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	29	29	algorithm_family	A09-O0813
hashgnn	GNN	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	29	29	algorithm_family	A09-O0814
csr-build	CSR	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	42	42	storage_algorithm	A09-O0815
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	52	52	algorithm	A09-O0816
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	61	61	algorithm	A09-O0817
centrality-family	centrality	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	62	62	algorithm_family	A09-O0818
centrality-family	centrality	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	63	63	algorithm_family	A09-O0819
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	64	64	algorithm	A09-O0820
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	70	70	algorithm	A09-O0821
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	73	73	algorithm	A09-O0822
csr-build	CSR	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	107	107	storage_algorithm	A09-O0823
csr-build	CSR	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	113	113	storage_algorithm	A09-O0824
out-of-core-graph-processing	out-of-core	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	115	115	storage_algorithm	A09-O0825
out-of-core-graph-processing	GraphChi	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	117	117	storage_algorithm	A09-O0826
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	122	122	algorithm	A09-O0827
pagerank	pageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	127	127	algorithm	A09-O0828
semiring-traversal	GraphBLAS	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	130	130	algorithm_family	A09-O0829
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	133	133	algorithm	A09-O0830
hashgnn	GNN	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	134	134	algorithm_family	A09-O0831
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	136	136	algorithm	A09-O0832
csr-build	CSR	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	136	136	storage_algorithm	A09-O0833
immutable-delta-rebuild	immutable CSR	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	136	136	storage_algorithm	A09-O0834
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	144	144	algorithm	A09-O0835
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	145	145	algorithm	A09-O0836
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	146	146	algorithm	A09-O0837
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	147	147	algorithm	A09-O0838
centrality-family	centrality	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	147	147	algorithm_family	A09-O0839
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	148	148	algorithm	A09-O0840
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	153	153	algorithm	A09-O0841
semiring-traversal	semiring	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	154	154	algorithm_family	A09-O0842
csr-build	csr	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	155	155	storage_algorithm	A09-O0843
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	157	157	algorithm	A09-O0844
pagerank	PageRank	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	161	161	algorithm	A09-O0845
jaccard-overlap-cosine	overlap	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	161	161	algorithm_family	A09-O0846
graph-embeddings	embeddings	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	43	43	algorithm_family	A09-O0847
recall-validation	ANN recall	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	58	58	verification_method	A09-O0848
hnsw-search	HNSW	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	62	62	algorithm	A09-O0849
ivf-probe	IVF	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	62	62	algorithm_family	A09-O0850
vector-quantization	PQ	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	62	62	storage_algorithm	A09-O0851
hnsw-search	HNSW	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	65	65	algorithm	A09-O0852
csr-build	CSR	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	83	83	storage_algorithm	A09-O0853
rank-fusion	RRF	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	104	104	algorithm_family	A09-O0854
wand-pruning	WAND	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	108	108	algorithm_family	A09-O0855
bm25-scoring	BM25	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	109	109	algorithm	A09-O0856
lsm-compaction	LSM	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	119	119	storage_algorithm	A09-O0857
vamana-ann	DiskANN	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	128	128	algorithm_family	A09-O0858
incremental-delta-iteration	Differential dataflow	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	135	135	algorithm_family	A09-O0859
history-checking	elle	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	136	136	verification_method	A09-O0860
history-checking	Jepsen	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	156	156	verification_method	A09-O0861
history-checking	Jepsen	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	159	159	verification_method	A09-O0862
history-checking	Jepsen	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	176	176	verification_method	A09-O0863
history-checking	elle	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	189	189	verification_method	A09-O0864
packstream-encoding	PackStream	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	208	208	protocol	A09-O0865
bolt-protocol	Bolt	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	208	208	protocol	A09-O0866
stub-conformance	TCK	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	208	208	verification_method	A09-O0867
stub-conformance	testkit	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	209	209	verification_method	A09-O0868
history-checking	Jepsen	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	219	219	verification_method	A09-O0869
vector-quantization	Product Quantization	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	1	1	storage_algorithm	A09-O0870
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	19	19	storage_algorithm	A09-O0871
vector-quantization	pq	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	21	21	storage_algorithm	A09-O0872
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	28	28	storage_algorithm	A09-O0873
vector-quantization	Binary quantization	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	69	69	storage_algorithm	A09-O0874
graph-embeddings	embeddings	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	77	77	algorithm_family	A09-O0875
hnsw-search	HNSW	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	87	87	algorithm	A09-O0876
ivf-probe	IVF	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	87	87	algorithm_family	A09-O0877
bloom-filter	bloom	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	93	93	storage_algorithm	A09-O0878
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	104	104	storage_algorithm	A09-O0879
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	106	106	storage_algorithm	A09-O0880
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	107	107	storage_algorithm	A09-O0881
hnsw-search	HNSW	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	108	108	algorithm	A09-O0882
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	108	108	storage_algorithm	A09-O0883
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	130	130	storage_algorithm	A09-O0884
vector-quantization	PQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	131	131	storage_algorithm	A09-O0885
vector-quantization	pq	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	133	133	storage_algorithm	A09-O0886
vamana-ann	DiskANN	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	134	134	algorithm_family	A09-O0887
vector-quantization	SBQ	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	134	134	storage_algorithm	A09-O0888
hnsw-search	hnsw	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	138	138	algorithm	A09-O0889
hook-shortcut	shortcut	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	139	139	algorithm	A09-O0890
bloom-filter	bloom	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	139	139	storage_algorithm	A09-O0891
roaring-idsets	roaring	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	140	140	storage_algorithm	A09-O0892
vamana-ann	DiskANN	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	142	142	algorithm_family	A09-O0893
hnsw-search	HNSW	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	143	143	algorithm	A09-O0894
ivf-probe	IVF	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	143	143	algorithm_family	A09-O0895
