canonical_hint	raw_name	path	line_start	line_end	context_kind	evidence_id
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	44	44	storage_algorithm	A07-O0678
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	46	46	storage_algorithm	A07-O0679
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	46	46	storage_algorithm	A07-O0680
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	48	48	storage_algorithm	A07-O0681
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	49	49	storage_algorithm	A07-O0682
triangle-counting	triangle	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	53	53	algorithm	A07-O0683
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	54	54	storage_algorithm	A07-O0684
roaring-idsets	bitmap	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	54	54	storage_algorithm	A07-O0685
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	54	54	protocol	A07-O0686
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	64	64	storage_algorithm	A07-O0687
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	67	67	storage_algorithm	A07-O0688
lsm-compaction	compaction	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	84	84	storage_algorithm	A07-O0689
bloom-filter	Bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	85	85	storage_algorithm	A07-O0690
bloom-filter	Bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	86	86	storage_algorithm	A07-O0691
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	88	88	storage_algorithm	A07-O0692
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	89	89	protocol	A07-O0693
roaring-idsets	Roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	90	90	storage_algorithm	A07-O0694
lsm-compaction	Compaction	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	94	94	storage_algorithm	A07-O0695
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	94	94	protocol	A07-O0696
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	106	106	storage_algorithm	A07-O0697
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	106	106	storage_algorithm	A07-O0698
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	108	108	storage_algorithm	A07-O0699
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	111	111	storage_algorithm	A07-O0700
mvcc-snapshot	MVCC	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	113	113	protocol	A07-O0701
lsm-compaction	LSM	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	124	124	storage_algorithm	A07-O0702
wal-group-commit	WAL	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	125	125	storage_algorithm	A07-O0703
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	127	127	storage_algorithm	A07-O0704
csr-build	CSR	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	127	127	storage_algorithm	A07-O0705
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	129	129	storage_algorithm	A07-O0706
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	130	130	storage_algorithm	A07-O0707
cow-tree-snapshot	COW	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	133	133	storage_algorithm	A07-O0708
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	136	136	storage_algorithm	A07-O0709
roaring-idsets	bitmap	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	136	136	storage_algorithm	A07-O0710
tolerant-validation	epsilon	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	143	143	verification_method	A07-O0711
csr-build	CSR	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	150	150	storage_algorithm	A07-O0712
lsm-compaction	compaction	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	156	156	storage_algorithm	A07-O0713
lsm-compaction	lsm	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	158	158	storage_algorithm	A07-O0714
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	158	158	storage_algorithm	A07-O0715
lsm-compaction	lsm	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	159	159	storage_algorithm	A07-O0716
bloom-filter	bloom	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	159	159	storage_algorithm	A07-O0717
mvcc-snapshot	mvcc	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	162	162	protocol	A07-O0718
roaring-idsets	Roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	168	168	storage_algorithm	A07-O0719
roaring-idsets	roaring	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	169	169	storage_algorithm	A07-O0720
wal-group-commit	wal	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	170	170	storage_algorithm	A07-O0721
wal-group-commit	wal	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	171	171	storage_algorithm	A07-O0722
csr-build	CSR	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	176	176	storage_algorithm	A07-O0723
stub-conformance	Stub Script	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	1	1	verification_method	A07-O0724
bolt-protocol	Bolt	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	7	7	protocol	A07-O0725
stub-conformance	boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	7	7	verification_method	A07-O0726
packstream-encoding	PackStream	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	12	12	protocol	A07-O0727
bolt-protocol	Bolt	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	12	12	protocol	A07-O0728
stub-conformance	Testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	15	15	verification_method	A07-O0729
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	22	22	verification_method	A07-O0730
bolt-protocol	Bolt	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	28	28	protocol	A07-O0731
stub-conformance	boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	29	29	verification_method	A07-O0732
stub-conformance	boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	33	33	verification_method	A07-O0733
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	35	35	verification_method	A07-O0734
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	36	36	verification_method	A07-O0735
stub-conformance	stub script	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	40	40	verification_method	A07-O0736
stub-conformance	Boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	42	42	verification_method	A07-O0737
stub-conformance	boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	43	43	verification_method	A07-O0738
bolt-protocol	BOLT	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	47	47	protocol	A07-O0739
stub-conformance	boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	71	71	verification_method	A07-O0740
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	92	92	verification_method	A07-O0741
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	93	93	verification_method	A07-O0742
stub-conformance	boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	94	94	verification_method	A07-O0743
bolt-protocol	Bolt	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	95	95	protocol	A07-O0744
stub-conformance	stub script	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	105	105	verification_method	A07-O0745
stub-conformance	Testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	117	117	verification_method	A07-O0746
bolt-protocol	Bolt	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	118	118	protocol	A07-O0747
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	121	121	verification_method	A07-O0748
stub-conformance	Boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	122	122	verification_method	A07-O0749
stub-conformance	boltstub	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	131	131	verification_method	A07-O0750
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	132	132	verification_method	A07-O0751
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	133	133	verification_method	A07-O0752
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	134	134	verification_method	A07-O0753
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	135	135	verification_method	A07-O0754
packstream-encoding	packstream	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	139	139	protocol	A07-O0755
history-checking	Jepsen	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	142	142	verification_method	A07-O0756
history-checking	Jepsen	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	144	144	verification_method	A07-O0757
stub-conformance	testkit	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	146	146	verification_method	A07-O0758
stub-conformance	stub script	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	147	147	verification_method	A07-O0759
bolt-protocol	Bolt	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	148	148	protocol	A07-O0760
superstep-bsp	Superstep	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	1	1	algorithm_family	A07-O0761
superstep-bsp	superstep	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	6	6	algorithm_family	A07-O0762
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	7	7	algorithm_family	A07-O0763
graph-partitioning	vertex-cut	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	7	7	algorithm_family	A07-O0764
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	13	13	algorithm_family	A07-O0765
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	23	23	algorithm_family	A07-O0766
graph-partitioning	Vertex-cut	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	43	43	algorithm_family	A07-O0767
degree-centrality	degree	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	50	50	algorithm	A07-O0768
graph-partitioning	vertex-cut	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	52	52	algorithm_family	A07-O0769
superstep-bsp	superstep	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	60	60	algorithm_family	A07-O0770
superstep-bsp	barrier	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	77	77	algorithm_family	A07-O0771
superstep-bsp	superstep	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	85	85	algorithm_family	A07-O0772
superstep-bsp	barrier	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	86	86	algorithm_family	A07-O0773
superstep-bsp	barrier	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	97	97	algorithm_family	A07-O0774
hook-shortcut	hooking	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	98	98	algorithm	A07-O0775
superstep-bsp	barrier	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	99	99	algorithm_family	A07-O0776
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	100	100	algorithm_family	A07-O0777
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	119	119	algorithm_family	A07-O0778
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	120	120	algorithm_family	A07-O0779
superstep-bsp	superstep	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	121	121	algorithm_family	A07-O0780
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	129	129	algorithm_family	A07-O0781
graph-partitioning	vertex-cut	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	130	130	algorithm_family	A07-O0782
hook-shortcut	hooking	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	136	136	algorithm	A07-O0783
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	138	138	algorithm_family	A07-O0784
graph-partitioning	vertex-cut	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	138	138	algorithm_family	A07-O0785
superstep-bsp	Pregel	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	145	145	algorithm_family	A07-O0786
pagerank	PageRank	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	146	146	algorithm	A07-O0787
superstep-bsp	superstep	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	150	150	algorithm_family	A07-O0788
graph-partitioning	vertex-cut	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	153	153	algorithm_family	A07-O0789
graph-partitioning	edge-cut	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	154	154	algorithm_family	A07-O0790
tolerant-validation	Tolerant	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	1	1	verification_method	A07-O0791
tolerant-validation	tolerant	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	6	6	verification_method	A07-O0792
tolerant-validation	epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	7	7	verification_method	A07-O0793
bfs	BFS	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	23	23	algorithm	A07-O0794
connected-components	WCC	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	25	25	algorithm_family	A07-O0795
tolerant-validation	EquivalenceValidationRule	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	25	25	verification_method	A07-O0796
tolerant-validation	epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	26	26	verification_method	A07-O0797
tolerant-validation	Epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	30	30	verification_method	A07-O0798
tolerant-validation	EquivalenceValidationRule	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	34	34	verification_method	A07-O0799
bfs	BFS	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	45	45	algorithm	A07-O0800
connected-components	WCC	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	46	46	algorithm_family	A07-O0801
pagerank	PageRank	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	48	48	algorithm	A07-O0802
tolerant-validation	epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	48	48	verification_method	A07-O0803
connected-components	WCC	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	74	74	algorithm_family	A07-O0804
tolerant-validation	epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	88	88	verification_method	A07-O0805
pagerank	PageRank	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	91	91	algorithm	A07-O0806
differential-validation	differential testing	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	107	107	verification_method	A07-O0807
connected-components	WCC	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	110	110	algorithm_family	A07-O0808
louvain	Louvain	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	110	110	algorithm	A07-O0809
community-detection	modularity	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	111	111	algorithm_family	A07-O0810
bfs	BFS	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	112	112	algorithm	A07-O0811
pagerank	PageRank	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	112	112	algorithm	A07-O0812
tolerant-validation	epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	112	112	verification_method	A07-O0813
shortest-paths	shortest path	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	113	113	algorithm_family	A07-O0814
tolerant-validation	epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	123	123	verification_method	A07-O0815
connected-components	component labels	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	128	128	algorithm_family	A07-O0816
tolerant-validation	Epsilon	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	150	150	verification_method	A07-O0817
tolerant-validation	EquivalenceValidationRule	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	151	151	verification_method	A07-O0818
metamorphic-testing	metamorphic	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	156	156	verification_method	A07-O0819
hnsw-search	hnsw	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	159	159	algorithm	A07-O0820
connected-components	WCC	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	161	161	algorithm_family	A07-O0821
hook-shortcut	hooking	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	161	161	algorithm	A07-O0822
triple-permutation-indexing	Triple Permutation	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	1	1	storage_algorithm	A07-O0823
eigenvector-family	hits	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	17	17	algorithm_family	A07-O0824
triple-permutation-indexing	SPO	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	24	24	storage_algorithm	A07-O0825
triple-permutation-indexing	SPO	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	26	26	storage_algorithm	A07-O0826
triple-permutation-indexing	SPO	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	27	27	storage_algorithm	A07-O0827
triple-permutation-indexing	SPO	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	28	28	storage_algorithm	A07-O0828
lsm-compaction	LSM	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	31	31	storage_algorithm	A07-O0829
fst-dictionary	term dictionary	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	36	36	storage_algorithm	A07-O0830
triple-permutation-indexing	SPO	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	45	45	storage_algorithm	A07-O0831
lsm-compaction	LSM	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	49	49	storage_algorithm	A07-O0832
triple-permutation-indexing	SPO	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	58	58	storage_algorithm	A07-O0833
triple-permutation-indexing	POS	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	62	62	storage_algorithm	A07-O0834
lsm-compaction	LSM	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	74	74	storage_algorithm	A07-O0835
lsm-compaction	LSM	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	101	101	storage_algorithm	A07-O0836
triple-permutation-indexing	POS	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	114	114	storage_algorithm	A07-O0837
triple-permutation-indexing	POS	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	118	118	storage_algorithm	A07-O0838
pull-operator-pipeline	pull pipeline	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	123	123	protocol	A07-O0839
fst-dictionary	term dictionary	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	131	131	storage_algorithm	A07-O0840
stub-conformance	TCK	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	151	151	verification_method	A07-O0841
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	12	12	algorithm	A07-O0842
vamana-ann	Vamana	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	12	12	algorithm_family	A07-O0843
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	13	13	algorithm_family	A07-O0844
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	15	15	storage_algorithm	A07-O0845
hnsw-search	hnsw	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	25	25	algorithm	A07-O0846
vamana-ann	diskann	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	33	33	algorithm_family	A07-O0847
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	35	35	storage_algorithm	A07-O0848
ivf-probe	ivf	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	37	37	algorithm_family	A07-O0849
ivf-probe	nprobe	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	38	38	algorithm_family	A07-O0850
ivf-probe	nprobe	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	56	56	algorithm_family	A07-O0851
ivf-probe	nprobe	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	58	58	algorithm_family	A07-O0852
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	69	69	algorithm	A07-O0853
vamana-ann	Vamana	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	69	69	algorithm_family	A07-O0854
ivf-probe	nprobe	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	71	71	algorithm_family	A07-O0855
bloom-filter	bloom	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	74	74	storage_algorithm	A07-O0856
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	77	77	algorithm_family	A07-O0857
lsm-compaction	compaction	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	77	77	storage_algorithm	A07-O0858
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	78	78	algorithm_family	A07-O0859
lsm-compaction	compaction	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	78	78	storage_algorithm	A07-O0860
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	90	90	algorithm	A07-O0861
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	91	91	algorithm	A07-O0862
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	92	92	algorithm_family	A07-O0863
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	92	92	storage_algorithm	A07-O0864
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	94	94	algorithm_family	A07-O0865
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	104	104	algorithm	A07-O0866
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	105	105	algorithm	A07-O0867
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	107	107	algorithm_family	A07-O0868
bm25-scoring	BM25	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	108	108	algorithm	A07-O0869
recall-validation	recall@k	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	113	113	verification_method	A07-O0870
roaring-idsets	bitmap	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	123	123	storage_algorithm	A07-O0871
vector-quantization	OPQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	125	125	storage_algorithm	A07-O0872
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	135	135	algorithm	A07-O0873
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	136	136	algorithm	A07-O0874
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	137	137	algorithm	A07-O0875
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	137	137	algorithm_family	A07-O0876
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	137	137	storage_algorithm	A07-O0877
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	138	138	algorithm_family	A07-O0878
vamana-ann	Vamana	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	139	139	algorithm_family	A07-O0879
vector-quantization	SBQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	139	139	storage_algorithm	A07-O0880
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	140	140	algorithm	A07-O0881
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	140	140	algorithm_family	A07-O0882
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	140	140	algorithm_family	A07-O0883
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	141	141	algorithm_family	A07-O0884
bm25-scoring	BM25	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	150	150	algorithm	A07-O0885
posting-compression	posting	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	150	150	storage_algorithm	A07-O0886
hnsw-search	HNSW	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	13	13	algorithm	A07-O0887
vamana-ann	Vamana	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	13	13	algorithm_family	A07-O0888
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	14	14	algorithm_family	A07-O0889
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	15	15	storage_algorithm	A07-O0890
hnsw-search	hnsw	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	24	24	algorithm	A07-O0891
vamana-ann	diskann	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	26	26	algorithm_family	A07-O0892
vector-quantization	PQ	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	26	26	storage_algorithm	A07-O0893
ivf-probe	ivf	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	27	27	algorithm_family	A07-O0894
ivf-probe	nprobe	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	40	40	algorithm_family	A07-O0895
bloom-filter	bloom	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	53	53	storage_algorithm	A07-O0896
vamana-ann	DiskANN	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	56	56	algorithm_family	A07-O0897
ivf-probe	IVF	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	56	56	algorithm_family	A07-O0898
lsm-compaction	compaction	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	56	56	storage_algorithm	A07-O0899
